TIPO DE VICTIMA,DANE UBICACION,DEPARTAMENTO UBICACION,MUNICIPIO UBICACION,CICLO VITAL,DISCAPACIDAD,ETNIA,GENERO,PERSONAS
Víctimas de conflicto armado,76606,VALLE DEL CAUCA,RESTREPO,entre 6 y 11,Sin discapacidad,Ninguna,Hombre,74
Víctimas de conflicto armado,76606,VALLE DEL CAUCA,RESTREPO,entre 12 y 17,Sin discapacidad,Ninguna,Hombre,126
Víctimas de conflicto armado,76606,VALLE DEL CAUCA,RESTREPO,entre 18 y 28,Sin discapacidad,Ninguna,Hombre,192
Víctimas de conflicto armado,76606,VALLE DEL CAUCA,RESTREPO,entre 29 y 60,Sin discapacidad,Ninguna,Hombre,328
Víctimas de conflicto armado,76606,VALLE DEL CAUCA,RESTREPO,entre 61 y 100,Sin discapacidad,Ninguna,Hombre,88
Víctimas de conflicto armado,76606,VALLE DEL CAUCA,RESTREPO,entre 6 y 11,Sin discapacidad,Indigena,Hombre,1
Víctimas de conflicto armado,76606,VALLE DEL CAUCA,RESTREPO,entre 12 y 17,Sin discapacidad,Indigena,Hombre,1
Víctimas de conflicto armado,76606,VALLE DEL CAUCA,RESTREPO,entre 18 y 28,Sin discapacidad,Indigena,Hombre,2
Víctimas de conflicto armado,76606,VALLE DEL CAUCA,RESTREPO,entre 29 y 60,Sin discapacidad,Indigena,Hombre,2
Víctimas de conflicto armado,76606,VALLE DEL CAUCA,RESTREPO,entre 61 y 100,Sin discapacidad,Indigena,Hombre,2
Víctimas de conflicto armado,76606,VALLE DEL CAUCA,RESTREPO,entre 12 y 17,Sin discapacidad,Gitano(a) ROM,Hombre,1
Víctimas de conflicto armado,76606,VALLE DEL CAUCA,RESTREPO,entre 18 y 28,Sin discapacidad,Gitano(a) ROM,Hombre,1
Víctimas de conflicto armado,76606,VALLE DEL CAUCA,RESTREPO,entre 29 y 60,Sin discapacidad,Gitano(a) ROM,Hombre,1
Víctimas de conflicto armado,76606,VALLE DEL CAUCA,RESTREPO,entre 29 y 60,Con discapacidad,Negro(a) o Afrocolombiano(a),Hombre,2
Víctimas de conflicto armado,76606,VALLE DEL CAUCA,RESTREPO,entre 6 y 11,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,4
Víctimas de conflicto armado,76606,VALLE DEL CAUCA,RESTREPO,entre 12 y 17,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,7
Víctimas de conflicto armado,76606,VALLE DEL CAUCA,RESTREPO,entre 18 y 28,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,5
Víctimas de conflicto armado,76606,VALLE DEL CAUCA,RESTREPO,entre 29 y 60,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,15
Víctimas de conflicto armado,76606,VALLE DEL CAUCA,RESTREPO,entre 61 y 100,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,1
Víctimas de conflicto armado,76606,VALLE DEL CAUCA,RESTREPO,entre 12 y 17,Sin discapacidad,Raizal del Archipielago de San Andres y Providencia,Hombre,1
Víctimas de conflicto armado,76606,VALLE DEL CAUCA,RESTREPO,entre 18 y 28,Sin discapacidad,Raizal del Archipielago de San Andres y Providencia,Hombre,2
Víctimas de conflicto armado,76606,VALLE DEL CAUCA,RESTREPO,ND,Sin discapacidad,Ninguna,No Informa,1
Víctimas de conflicto armado,76606,VALLE DEL CAUCA,RESTREPO,entre 6 y 11,Sin discapacidad,Ninguna,No Informa,1
Víctimas de conflicto armado,76606,VALLE DEL CAUCA,RESTREPO,entre 18 y 28,Sin discapacidad,Ninguna,No Informa,1
Víctimas de conflicto armado,76606,VALLE DEL CAUCA,RESTREPO,entre 29 y 60,Sin discapacidad,Ninguna,No Informa,3
Víctimas de conflicto armado,76606,VALLE DEL CAUCA,RESTREPO,entre 61 y 100,Sin discapacidad,Ninguna,No Informa,1
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 18 y 28,Con discapacidad,Ninguna,LGBTI,1
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,ND,Con discapacidad,Ninguna,Mujer,1
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 12 y 17,Con discapacidad,Ninguna,Mujer,7
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 18 y 28,Con discapacidad,Ninguna,Mujer,3
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 29 y 60,Con discapacidad,Ninguna,Mujer,12
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 61 y 100,Con discapacidad,Ninguna,Mujer,12
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,ND,Sin discapacidad,Ninguna,Mujer,130
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 0 y 5,Sin discapacidad,Ninguna,Mujer,62
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 6 y 11,Sin discapacidad,Ninguna,Mujer,174
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 12 y 17,Sin discapacidad,Ninguna,Mujer,186
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 18 y 28,Sin discapacidad,Ninguna,Mujer,304
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 29 y 60,Sin discapacidad,Ninguna,Mujer,744
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 61 y 100,Sin discapacidad,Ninguna,Mujer,175
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 12 y 17,Sin discapacidad,Indigena,Mujer,1
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 18 y 28,Sin discapacidad,Indigena,Mujer,1
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 29 y 60,Sin discapacidad,Indigena,Mujer,4
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 6 y 11,Sin discapacidad,Gitano(a) ROM,Mujer,1
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 12 y 17,Sin discapacidad,Gitano(a) ROM,Mujer,1
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 18 y 28,Sin discapacidad,Gitano(a) ROM,Mujer,1
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 29 y 60,Sin discapacidad,Gitano(a) ROM,Mujer,1
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 61 y 100,Con discapacidad,Negro(a) o Afrocolombiano(a),Mujer,1
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 6 y 11,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,2
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 12 y 17,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,6
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 18 y 28,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,7
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 29 y 60,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,15
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 61 y 100,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,5
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 12 y 17,Sin discapacidad,Raizal del Archipielago de San Andres y Providencia,Mujer,1
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 18 y 28,Sin discapacidad,Raizal del Archipielago de San Andres y Providencia,Mujer,1
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 6 y 11,Con discapacidad,Ninguna,Hombre,2
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 12 y 17,Con discapacidad,Ninguna,Hombre,1
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 18 y 28,Con discapacidad,Ninguna,Hombre,8
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 29 y 60,Con discapacidad,Ninguna,Hombre,17
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 61 y 100,Con discapacidad,Ninguna,Hombre,15
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,ND,Sin discapacidad,Ninguna,Hombre,223
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 0 y 5,Sin discapacidad,Ninguna,Hombre,86
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 6 y 11,Sin discapacidad,Ninguna,Hombre,186
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 12 y 17,Sin discapacidad,Ninguna,Hombre,218
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 18 y 28,Sin discapacidad,Ninguna,Hombre,312
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 29 y 60,Sin discapacidad,Ninguna,Hombre,595
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 61 y 100,Sin discapacidad,Ninguna,Hombre,186
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 18 y 28,Con discapacidad,Indigena,Hombre,1
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 6 y 11,Sin discapacidad,Indigena,Hombre,1
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 12 y 17,Sin discapacidad,Indigena,Hombre,1
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 18 y 28,Sin discapacidad,Indigena,Hombre,1
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 29 y 60,Sin discapacidad,Indigena,Hombre,1
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 12 y 17,Sin discapacidad,Gitano(a) ROM,Hombre,1
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 18 y 28,Sin discapacidad,Gitano(a) ROM,Hombre,1
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,ND,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,3
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 0 y 5,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,1
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 6 y 11,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,5
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 12 y 17,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,6
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 18 y 28,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,9
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 29 y 60,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,18
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 18 y 28,Sin discapacidad,Raizal del Archipielago de San Andres y Providencia,Hombre,1
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 29 y 60,Sin discapacidad,Raizal del Archipielago de San Andres y Providencia,Hombre,3
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 29 y 60,Con discapacidad,Ninguna,No Informa,1
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 61 y 100,Con discapacidad,Ninguna,No Informa,1
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,ND,Sin discapacidad,Ninguna,No Informa,7
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 6 y 11,Sin discapacidad,Ninguna,No Informa,2
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 18 y 28,Sin discapacidad,Ninguna,No Informa,1
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 29 y 60,Sin discapacidad,Ninguna,No Informa,5
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 61 y 100,Sin discapacidad,Ninguna,No Informa,2
Víctimas de conflicto armado,76616,VALLE DEL CAUCA,RIOFRIO,entre 6 y 11,Sin discapacidad,Negro(a) o Afrocolombiano(a),No Informa,1
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 18 y 28,Sin discapacidad,Ninguna,LGBTI,1
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 0 y 5,Con discapacidad,Ninguna,Mujer,1
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 6 y 11,Con discapacidad,Ninguna,Mujer,1
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 12 y 17,Con discapacidad,Ninguna,Mujer,3
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 18 y 28,Con discapacidad,Ninguna,Mujer,4
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 29 y 60,Con discapacidad,Ninguna,Mujer,30
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 61 y 100,Con discapacidad,Ninguna,Mujer,31
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,ND,Sin discapacidad,Ninguna,Mujer,57
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 0 y 5,Sin discapacidad,Ninguna,Mujer,25
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 6 y 11,Sin discapacidad,Ninguna,Mujer,58
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 12 y 17,Sin discapacidad,Ninguna,Mujer,105
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 18 y 28,Sin discapacidad,Ninguna,Mujer,203
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 29 y 60,Sin discapacidad,Ninguna,Mujer,622
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 61 y 100,Sin discapacidad,Ninguna,Mujer,183
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 18 y 28,Sin discapacidad,Indigena,Mujer,1
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 29 y 60,Sin discapacidad,Indigena,Mujer,1
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 61 y 100,Sin discapacidad,Gitano(a) ROM,Mujer,1
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 12 y 17,Con discapacidad,Negro(a) o Afrocolombiano(a),Mujer,1
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 29 y 60,Con discapacidad,Negro(a) o Afrocolombiano(a),Mujer,1
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 0 y 5,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,1
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 6 y 11,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,2
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 12 y 17,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,8
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 18 y 28,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,16
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 29 y 60,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,24
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 61 y 100,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,4
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 6 y 11,Sin discapacidad,Raizal del Archipielago de San Andres y Providencia,Mujer,1
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 29 y 60,Sin discapacidad,Raizal del Archipielago de San Andres y Providencia,Mujer,2
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 6 y 11,Con discapacidad,Ninguna,Hombre,1
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 12 y 17,Con discapacidad,Ninguna,Hombre,5
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 18 y 28,Con discapacidad,Ninguna,Hombre,6
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 29 y 60,Con discapacidad,Ninguna,Hombre,20
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 61 y 100,Con discapacidad,Ninguna,Hombre,14
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,ND,Sin discapacidad,Ninguna,Hombre,110
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 0 y 5,Sin discapacidad,Ninguna,Hombre,21
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 6 y 11,Sin discapacidad,Ninguna,Hombre,84
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 12 y 17,Sin discapacidad,Ninguna,Hombre,105
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 18 y 28,Sin discapacidad,Ninguna,Hombre,198
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 29 y 60,Sin discapacidad,Ninguna,Hombre,624
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 61 y 100,Sin discapacidad,Ninguna,Hombre,152
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 61 y 100,Sin discapacidad,Indigena,Hombre,1
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 29 y 60,Con discapacidad,Gitano(a) ROM,Hombre,1
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 29 y 60,Sin discapacidad,Gitano(a) ROM,Hombre,1
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 61 y 100,Con discapacidad,Negro(a) o Afrocolombiano(a),Hombre,1
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 0 y 5,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,2
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 6 y 11,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,4
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 12 y 17,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,5
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 18 y 28,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,10
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 29 y 60,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,15
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 61 y 100,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,3
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 61 y 100,Con discapacidad,Ninguna,No Informa,1
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,ND,Sin discapacidad,Ninguna,No Informa,2
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 12 y 17,Sin discapacidad,Ninguna,No Informa,2
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 18 y 28,Sin discapacidad,Ninguna,No Informa,2
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 29 y 60,Sin discapacidad,Ninguna,No Informa,5
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 61 y 100,Sin discapacidad,Ninguna,No Informa,1
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 29 y 60,Sin discapacidad,Gitano(a) ROM,No Informa,1
Víctimas de conflicto armado,76622,VALLE DEL CAUCA,ROLDANILLO,entre 29 y 60,Sin discapacidad,Negro(a) o Afrocolombiano(a),No Informa,1
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 61 y 100,Sin discapacidad,Ninguna,LGBTI,1
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 12 y 17,Con discapacidad,Ninguna,Mujer,1
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 29 y 60,Con discapacidad,Ninguna,Mujer,9
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 61 y 100,Con discapacidad,Ninguna,Mujer,3
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,ND,Sin discapacidad,Ninguna,Mujer,137
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 0 y 5,Sin discapacidad,Ninguna,Mujer,64
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 6 y 11,Sin discapacidad,Ninguna,Mujer,136
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 12 y 17,Sin discapacidad,Ninguna,Mujer,147
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 18 y 28,Sin discapacidad,Ninguna,Mujer,242
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 29 y 60,Sin discapacidad,Ninguna,Mujer,603
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 61 y 100,Sin discapacidad,Ninguna,Mujer,136
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 12 y 17,Sin discapacidad,Indigena,Mujer,1
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 29 y 60,Sin discapacidad,Indigena,Mujer,1
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 29 y 60,Sin discapacidad,Palenquero,Mujer,1
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 12 y 17,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,5
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 18 y 28,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,4
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 29 y 60,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,7
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 61 y 100,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,3
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 6 y 11,Sin discapacidad,Raizal del Archipielago de San Andres y Providencia,Mujer,1
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 18 y 28,Con discapacidad,Ninguna,Hombre,3
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 29 y 60,Con discapacidad,Ninguna,Hombre,6
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 61 y 100,Con discapacidad,Ninguna,Hombre,4
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,ND,Sin discapacidad,Ninguna,Hombre,223
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 0 y 5,Sin discapacidad,Ninguna,Hombre,73
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 6 y 11,Sin discapacidad,Ninguna,Hombre,179
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 12 y 17,Sin discapacidad,Ninguna,Hombre,175
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 18 y 28,Sin discapacidad,Ninguna,Hombre,245
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 29 y 60,Sin discapacidad,Ninguna,Hombre,532
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 61 y 100,Sin discapacidad,Ninguna,Hombre,149
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 29 y 60,Sin discapacidad,Indigena,Hombre,2
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 6 y 11,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,1
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 12 y 17,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,2
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 18 y 28,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,11
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 29 y 60,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,10
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 61 y 100,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,4
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 18 y 28,Sin discapacidad,Raizal del Archipielago de San Andres y Providencia,Hombre,1
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 29 y 60,Sin discapacidad,Raizal del Archipielago de San Andres y Providencia,Hombre,1
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 61 y 100,Sin discapacidad,Raizal del Archipielago de San Andres y Providencia,Hombre,1
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,ND,Sin discapacidad,Ninguna,No Informa,5
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 0 y 5,Sin discapacidad,Ninguna,No Informa,1
Víctimas de conflicto armado,76670,VALLE DEL CAUCA,SAN PEDRO,entre 18 y 28,Sin discapacidad,Ninguna,No Informa,1
